frequency,statuses_count
1,8788
1,183
1,6105
1,2023
1,4256
1,160
1,2652
1,6348
1,50
1,13023
1,1871
1,8504
1,5243
1,4565
1,9061
1,6438
1,24865
1,13158
1,11416
1,2164
1,8617
1,10326
1,3489
1,14341
1,27958
1,6752
1,3648
1,16012
1,10887
1,1205
1,3810
1,13813
1,7355
1,5370
1,32548
1,12037
1,227
1,3529
1,16229
1,4651
1,63
1,89
1,7430
1,11428
1,2867
1,273
1,1168
1,6017
1,563
1,3423
1,6785
1,927
1,4757
1,742
1,13199
1,1772
1,11311
1,9942
1,8438
1,28576
1,7437
1,6324
1,11531
1,6380
1,2169
1,3085
1,5170
1,12589
1,15759
1,141
1,7835
1,3531
1,5854
1,4644
1,57
1,7614
1,11517
1,8460
1,2910
1,246
1,7010
1,1822
1,7447
1,12282
1,25641
1,13880
1,6144
1,13402
1,4933
1,15946
1,821
1,2581
1,2920
1,685
1,4706
1,21895
1,4230
1,773
1,3934
1,1035
1,1999
1,316
1,3544
1,4726
1,4248
1,109
1,807
1,829
1,56
1,4005
1,22433
1,2379
1,756
1,13097
1,5327
1,2765
1,9949
1,1064
1,1701
1,14878
1,9613
1,6467
1,5097
1,745
1,22099
1,150
1,4576
1,1681
1,7110
1,2889
1,5786
1,11499
1,1842
1,13888
1,1800
1,164
1,3629
1,31425
1,847
1,5654
1,2930
1,902
1,29948
1,2202
1,2630
1,5435
1,3046
1,3331
1,770
1,139
1,22365
1,3500
1,2947
1,8338
1,4840
1,187
1,15020
1,454
1,2933
1,1088
1,1071
1,2983
1,2178
1,1777
1,4675
1,4645
1,4596
1,4432
1,5009
1,6009
1,2403
1,2665
1,2099
1,16446
1,5860
1,4745
1,5448
1,252
1,8498
1,573
1,8818
1,13087
1,2068
1,159
1,193
1,2320
1,9151
1,5408
1,1626
1,3307
1,4280
1,4849
1,262
1,279
1,1450
1,3093
1,815
1,11613
1,8398
1,14869
1,4149
1,5733
1,10331
1,4469
1,2542
1,4235
1,525
1,1175
1,61
1,1534
1,3593
1,2681
1,2372
1,520
1,15393
1,4569
1,5986
1,6040
1,507
1,370
1,1882
1,14653
1,493
1,28327
1,5536
1,402
1,7507
1,9824
1,1478
1,21802
1,540
1,2295
1,4045
1,7793
1,4892
1,27948
1,544
1,26656
1,2030
1,11361
1,4110
1,2571
1,1903
1,2143
1,461
1,2174
1,5124
1,3255
1,251
1,1784
1,6174
1,13848
1,690
1,15944
1,3289
1,18763
1,27208
1,14450
1,19679
1,2376
1,4121
1,6071
1,11097
1,12960
1,1414
1,6450
1,10100
1,2796
1,8257
1,2159
1,10575
1,2308
1,8389
1,1722
1,32401
1,11483
1,203
1,3571
1,7568
1,3655
1,2193
1,6026
1,11564
1,3096
1,8181
1,8264
1,3171
1,5219
1,3991
1,33381
1,24406
1,1152
1,3543
1,9530
1,6143
1,4648
1,4779
1,13974
1,1895
1,4290
1,1712
1,8347
1,3879
1,1154
1,1463
1,4612
1,179
1,3349
1,17655
1,621
1,12306
1,4912
1,6941
1,616
1,11476
1,2966
1,8695
1,1193
1,1919
1,8493
1,3303
1,18375
1,23242
1,5292
1,10181
1,2154
1,796
1,1860
1,5836
1,17755
1,17010
1,914
1,9766
1,15023
1,4793
1,1856
1,4140
1,3853
1,5231
1,13060
1,574
1,25693
1,731
1,694
1,28515
1,7102
1,8145
1,1974
1,15824
1,9071
1,7557
1,3668
1,2780
1,1213
1,5753
1,8117
1,10550
1,11606
1,1931
1,25416
1,8468
1,7
1,7090
1,17043
1,816
1,30977
1,899
1,14836
1,961
1,3187
1,6699
1,9308
1,373
1,7815
1,8506
1,6979
1,8496
1,1310
1,18831
1,6805
1,1210
1,2926
1,1689
1,1133
1,6228
1,1505
1,28054
1,8599
1,22678
1,15101
1,28862
1,11479
1,2354
1,4101
1,27945
1,2625
1,11225
1,751
1,23482
1,3578
1,11500
1,8874
1,4732
1,2597
1,1370
1,12378
1,2444
1,2314
1,560
1,32898
1,3943
1,2195
1,6980
1,13628
1,13242
1,4418
1,345
1,603
1,3107
1,12988
1,1535
1,2786
1,11667
1,7364
1,7109
1,3388
1,15820
1,8502
1,1663
1,12651
1,4878
1,5035
1,24192
1,3483
1,3421
1,10905
1,2656
1,2170
1,17247
1,22140
1,3672
1,7087
1,5964
1,24713
1,4624
1,428
1,22875
1,6786
1,1196
1,1828
1,6555
1,495
1,7477
1,3361
1,5199
1,1846
1,3363
1,28619
1,5914
1,2673
1,8027
1,16280
1,13290
1,3556
1,1806
1,703
1,737
1,15982
1,2090
1,18819
1,6453
1,1665
1,6235
1,1243
1,7953
1,2494
1,4389
1,6106
1,3129
1,4170
1,5722
1,760
1,36829
1,11093
1,7197
1,9142
1,3847
1,2915
1,1686
1,3448
1,4021
1,2492
1,3599
1,9195
1,1330
1,2129
1,2532
1,16252
1,27474
1,5732
1,799
1,1448
1,5363
1,1830
1,1367
1,4183
1,5541
1,10591
1,1833
1,20256
1,9130
1,618
1,945
1,3877
1,19425
1,86
1,6361
1,3188
1,7208
1,3573
1,3449
1,11703
1,6307
1,9686
1,6862
1,800
1,4112
1,18301
1,7885
1,1933
1,1526
1,2418
1,6168
1,1140
1,10037
1,1923
1,2584
1,13241
1,6934
1,1782
1,7429
1,26321
1,4777
1,21389
1,1944
1,12521
1,17473
1,22376
1,1223
1,934
1,4253
1,4245
1,10001
1,1707
1,228
1,8669
1,14027
1,11952
1,5819
1,14220
1,4820
1,11148
1,2034
1,5729
1,14346
1,3473
1,2906
1,3559
1,3651
1,253
1,2184
1,2206
1,2405
1,256
1,7356
1,29441
1,1318
1,2621
1,4879
1,4485
1,3189
1,379
1,33057
1,850
1,3218
1,11260
1,7252
1,8294
1,2999
1,648
1,11063
1,2294
1,1207
1,13617
1,13132
1,6662
1,10093
1,7073
1,337
1,2487
1,725
1,24970
1,7144
1,29393
1,290
1,6422
1,27196
1,2866
1,8490
1,372
1,4990
1,5584
1,3139
1,1603
1,2935
1,1765
1,6097
1,309
1,1427
1,2921
1,2015
1,18615
1,4610
1,1635
1,1469
1,5965
1,3246
1,6405
1,289
1,33829
1,44951
1,26499
1,23019
1,3114
1,239
1,2013
1,5454
1,5426
1,10486
1,8239
1,10891
1,3995
1,23037
1,6383
1,5517
1,3241
1,432
1,175
1,21888
1,4980
1,9548
1,4961
1,471
1,16269
1,4292
1,21969
1,9212
1,628
1,1494
1,29658
1,1583
1,955
1,5900
1,2645
1,5042
1,5156
1,1731
1,9596
1,7491
1,4749
1,8603
1,3947
1,4087
1,1046
1,4212
1,3906
1,8973
1,8223
1,2741
1,1600
1,9194
1,4500
1,50380
1,14933
1,14152
1,406
1,7682
1,3074
1,10191
1,1925
1,463
1,10938
1,24174
1,2754
1,1236
1,6057
1,16752
1,11966
1,2639
1,4694
1,626
1,695
1,14718
1,5561
1,14785
1,7972
1,13382
1,15196
1,16698
1,6428
1,9206
1,2996
1,7786
1,14493
1,12024
1,26756
1,7570
1,12664
1,8349
1,5627
1,26710
1,5971
1,8951
1,3835
1,4507
1,10489
1,4967
1,12322
1,13897
1,6668
1,12926
1,6347
1,1562
1,571
1,5221
1,1391
1,4689
1,2468
1,601
1,12938
1,2730
1,7865
1,15757
1,14840
1,14053
1,1131
1,6382
1,315
1,5050
1,1774
1,264
1,592
1,388
1,11642
1,4325
1,4085
1,14574
1,12301
1,1321
1,3939
1,1405
1,1295
1,1418
1,4805
1,21838
1,4041
1,12249
1,21628
1,11281
1,30054
1,6030
1,31388
1,3305
1,4710
1,10247
1,18026
1,9259
1,5281
1,13069
1,2804
1,8705
1,5187
1,14247
1,6031
1,3722
1,8839
1,4437
1,5731
1,4995
1,12459
1,2517
1,561
1,33440
1,7513
1,5509
1,1203
1,4489
1,8717
1,2069
1,34216
1,6317
1,9186
1,382
1,4283
1,18937
1,20229
1,31
1,2389
1,13831
1,5427
1,1741
1,7314
1,1354
1,3346
1,735
1,1607
1,2757
1,1333
1,2943
1,4038
1,16988
1,10594
1,1542
1,8270
1,7741
1,4581
1,2074
1,2060
1,12794
1,369
1,5117
1,5943
1,1548
1,4300
1,12423
1,2838
1,9300
1,6742
1,14767
1,758
1,1563
1,2480
1,57683
1,3825
1,15223
1,3252
1,2417
1,119
1,1918
1,482
1,9196
1,6929
1,446
1,7877
1,1420
1,1117
1,218
1,418
1,1683
1,31959
1,21231
1,6426
1,728
1,32037
1,5727
1,3748
1,824
1,3656
1,36730
1,11294
1,2165
1,2036
1,7112
1,3644
1,6275
1,9434
1,3604
1,1144
1,16377
1,2629
1,85
1,2937
1,12386
1,6751
1,6652
1,1651
1,16169
1,15903
1,2817
1,20478
1,5371
1,2429
1,6335
1,7243
1,743
1,11013
1,2254
1,5514
1,24490
1,15675
1,4063
1,7787
1,840
1,11730
1,321
1,4549
1,7802
1,1317
1,39
1,11664
1,9464
1,10640
1,1262
1,5163
1,266
1,13564
1,2199
1,891
1,10933
1,22273
1,5349
1,15251
1,738
1,10557
1,16141
1,22648
1,8032
1,17733
1,7385
1,4301
1,9553
1,11884
1,75
1,8750
1,2110
1,8363
1,70
1,7096
1,11498
1,2536
1,930
1,7732
1,6392
1,2837
1,12875
1,24514
1,4194
1,27460
1,23213
1,3
1,1382
1,9958
1,2888
1,3493
1,5161
1,2259
1,7077
1,465
1,6337
1,5992
1,11901
1,2093
1,2043
1,928
1,4417
1,213
1,1376
1,8268
1,3472
1,5715
1,413
1,1970
1,277
1,2791
1,18005
1,6655
1,13688
1,9951
1,5837
1,10746
1,4721
1,4863
1,9594
1,95
1,2592
1,19026
1,4387
1,1305
1,1239
1,1754
1,4039
1,1654
1,14189
1,1691
1,2042
1,6241
1,8756
1,25182
1,6996
1,6076
1,1355
1,4315
1,1182
1,1671
1,18177
1,4382
1,3330
1,15952
1,4799
1,14253
1,3143
1,6372
1,4066
1,3797
1,460
1,17230
1,6206
1,1805
1,11301
1,6175
1,1614
1,10045
1,1501
1,2092
1,4518
1,9055
1,10532
1,8366
1,14494
1,2232
1,678
1,3345
1,7020
1,7769
1,3446
1,8651
1,1877
1,3558
1,12008
1,3023
1,467
1,5113
1,593
1,2266
1,1159
1,7191
1,5453
1,2249
1,509
1,2708
1,4747
1,21592
1,24101
1,16090
1,2056
1,2451
1,3392
1,12475
1,1610
1,14250
1,2873
1,1190
1,3265
1,5107
1,2556
1,4708
1,10280
1,10516
1,4991
1,186
1,3685
1,2051
1,2901
1,15193
1,6871
1,839
1,10778
1,14007
1,6449
1,8665
1,8610
1,819
1,24961
1,1050
1,8968
1,71388
1,8056
1,33827
1,45223
1,846
1,331
1,8829
1,3519
1,4664
1,12481
1,27807
1,4865
1,433
1,502
1,8298
1,1608
1,5203
1,128
1,11944
1,691
1,9848
1,12164
1,958
1,4077
1,19873
1,5417
