frequency,statuses_count
1,4288
1,19329
1,630
1,2407
1,24168
1,2466
1,8743
1,793
1,9217
1,605
1,21095
1,4091
1,626
1,12441
1,13640
1,3034
1,8661
1,1698
1,4168
1,3672
1,5551
1,2921
1,2069
1,10112
1,1946
1,17634
1,7117
1,408
1,15090
1,1374
1,17370
1,20471
1,7825
1,1656
1,1171
1,8343
1,3547
1,3081
1,5798
1,8215
1,238
1,29408
1,8428
1,1100
1,4154
1,11233
1,19559
1,4910
1,9781
1,2939
1,4586
1,9590
1,5208
1,39105
1,854
1,436
1,9237
1,4862
1,16162
1,2003
1,1366
1,20498
1,2993
1,3192
1,4680
1,16918
1,6863
1,1620
1,10701
1,7919
1,14388
1,2052
1,5379
1,2254
1,2023
1,14645
1,7458
1,5238
1,7330
1,11243
1,3517
1,16607
1,2367
1,4896
1,534
1,18435
1,1644
1,50733
1,11482
1,2474
1,6766
1,5205
1,4861
1,4278
1,4890
1,7185
1,699
1,16420
1,5229
1,30599
1,6583
1,13938
1,1477
1,835
1,3056
1,2134
1,4340
1,5582
1,5153
1,4545
1,17427
1,96
1,19669
1,7
1,4108
1,13427
1,8933
1,19071
1,2887
1,1527
1,1209
1,1922
1,4378
1,22657
1,3135
1,23929
1,1157
1,1291
1,1584
1,311
1,8345
1,444
1,488
1,4709
1,6645
1,720
1,1762
1,6354
1,880
1,1617
1,103
1,3980
1,22118
1,3435
1,2225
1,2364
1,1793
1,567
1,6369
1,3626
1,13966
1,9465
1,2496
1,2421
1,20298
1,3239
1,13017
1,1720
1,278
1,5386
1,2822
1,5725
1,10572
1,3503
1,3323
1,17664
1,10240
1,11142
1,7899
1,3322
1,22818
1,11168
1,29739
1,11316
1,1860
1,5870
1,13490
1,4306
1,5289
1,6145
1,8706
1,2264
1,1223
1,6058
1,5160
1,5836
1,9963
1,4047
1,3168
1,18377
1,5988
1,28745
1,2989
1,31528
1,15112
1,8349
1,4632
1,26529
1,20728
1,6161
1,24334
1,21334
1,6459
1,17474
1,17522
1,8446
1,3920
1,10885
1,6317
1,175
1,7173
1,8479
1,5772
1,1127
1,9914
1,685
1,4453
1,7448
1,369
1,9064
1,7097
1,33143
1,2382
1,5207
1,4377
1,45439
1,2613
1,4014
1,1066
1,6220
1,19679
1,8378
1,5499
1,4310
1,17686
1,11357
1,781
1,3513
1,4180
1,6093
1,4181
1,8969
1,6673
1,2368
1,3242
1,3743
1,545
1,15771
1,1299
1,850
1,1940
1,7501
1,13483
1,4316
1,2928
1,3065
1,1259
1,1138
1,1496
1,6398
1,11835
1,17959
1,1785
1,31
1,4000
1,1624
1,2633
1,1074
1,1186
1,2283
1,2704
1,3696
1,4882
1,4
1,844
1,780
1,2691
1,2923
1,12403
1,17055
1,3508
1,9074
1,5270
1,3538
1,8485
1,8931
1,14675
1,20139
1,7017
1,14866
1,1699
1,61198
1,346
1,3000
1,19389
1,38551
1,1798
1,8103
1,5578
1,20550
1,991
1,1360
1,14444
1,12167
1,10831
1,2557
1,12036
1,7733
1,46
1,3171
1,230
1,32626
1,10430
1,1985
1,9815
1,7155
1,6598
1,15283
1,231
1,3742
1,3235
1,40450
1,2740
1,3785
1,1736
1,8336
1,11917
1,1466
1,123
1,4859
1,815
1,19629
1,4866
1,7569
1,11950
1,6795
1,7617
1,12342
1,4993
1,187
1,480
1,2890
1,5998
1,5204
1,11458
1,337
1,2167
1,3160
1,2449
1,23723
1,5409
1,14381
1,8851
1,2953
1,12148
1,1369
1,1461
1,1892
1,5374
1,2426
1,4364
1,26943
1,2955
1,4499
1,1341
1,295
1,983
1,8556
1,7423
1,4026
1,6756
1,22285
1,152
1,6589
1,497
1,10610
1,21419
1,333
1,27029
1,2297
1,224
1,31510
1,2346
1,7430
1,3432
1,9155
1,25567
1,5171
1,23484
1,8535
1,5625
1,5543
1,2599
1,3981
1,39988
1,40200
1,6079
1,317
1,1655
1,12984
1,4170
1,8365
1,6035
1,5182
1,8071
1,70872
1,3771
1,740
1,2302
1,46034
1,1499
1,1349
1,19596
1,66706
1,901
1,10385
1,14391
1,2652
1,29113
1,4917
1,1997
1,2755
1,11813
1,10978
1,7599
1,16212
1,2389
1,19079
1,2233
1,4477
1,19089
1,5264
1,5478
1,1440
1,640
1,2780
1,7655
1,3609
1,4743
1,17131
1,3139
1,1151
1,21169
1,4615
1,1777
1,9349
1,2074
1,13766
1,937
1,20254
1,158
1,5646
1,302
1,3661
1,6474
1,4716
1,1520
1,35241
1,3935
1,2371
1,38570
1,3104
1,592
1,12253
1,618
1,20145
1,15938
1,3550
1,6883
1,4935
1,3044
1,3297
1,441
1,1179
1,237
1,1051
1,1390
1,8910
1,2416
1,7755
1,5436
1,12195
1,20869
1,9073
1,11901
1,2612
1,319
1,32046
1,1842
1,8030
1,2723
1,7093
1,2101
1,31041
1,446
1,10507
1,14571
1,3069
1,1050
1,4204
1,10805
1,347
1,4193
1,10425
1,4886
1,2205
1,17475
1,26770
1,264
1,675
1,14581
1,2628
1,37
1,2881
1,13856
1,5635
1,24336
1,834
1,4060
1,2423
1,15277
1,12828
1,1658
1,5065
1,5366
1,5527
1,1954
1,19614
1,909
1,483
1,17119
1,19994
1,1216
1,2013
1,4373
1,4020
1,5897
1,3145
1,6530
1,6223
1,16692
1,2837
1,26314
1,2611
1,14663
1,976
1,6898
1,23713
1,15200
1,10011
1,2326
1,1738
1,9744
1,25370
1,490
1,3237
1,3907
1,418
1,2031
1,3105
1,1431
1,598
1,2714
1,18781
1,20346
1,221
1,8938
1,7743
1,17026
1,8284
1,1861
1,4936
1,43
1,9966
1,7581
1,3346
1,0
1,3951
1,4881
1,12624
1,8771
1,8790
1,11812
1,4404
1,6129
1,208
1,6570
1,1421
1,9610
1,16842
1,11346
1,214
1,13280
1,5072
1,4166
1,3754
1,3467
1,7245
1,12816
1,2900
1,16964
1,15630
1,6817
1,33860
1,12783
1,8246
1,5633
1,13189
1,10445
1,16906
1,4126
1,3407
1,5909
1,14422
1,1886
1,12570
1,3149
1,633
1,825
1,3643
1,482
1,3699
1,8948
1,4356
1,1514
1,8504
1,6401
1,23135
1,14028
1,12450
1,11395
1,11594
1,996
1,1418
1,3295
1,213
1,4812
1,859
1,11083
1,10045
1,8377
1,5457
1,858
1,4484
1,499
1,34045
1,1231
1,1224
1,243
1,4947
1,6520
1,1814
1,2504
1,2775
1,11743
1,4054
1,2196
1,4942
1,5419
1,25945
1,546
1,2111
1,4252
1,2752
1,1377
1,2974
1,4182
1,267
1,10602
1,1379
1,1893
1,10095
1,10965
1,11811
1,1599
1,5799
1,18685
1,3314
1,9938
1,3677
1,2210
1,4642
1,356
1,3962
1,2076
1,11877
1,3110
1,3725
1,426
1,22336
1,65
1,12076
1,2707
1,4901
1,4400
1,21165
1,4833
1,899
1,5080
1,10440
1,10988
1,5073
1,591
1,6004
1,3046
1,664
1,6254
1,4829
1,1106
1,36247
1,1582
1,15968
1,21285
1,1221
1,6946
1,12758
1,18780
1,7114
1,3956
1,6870
1,154
1,7300
1,14683
1,8101
1,1273
1,4481
1,1226
1,6858
1,5524
1,1588
1,2737
1,1858
1,458
1,13173
1,38310
1,110
1,30446
1,5689
1,4459
1,8225
1,2451
1,8678
1,12606
1,2393
1,5904
1,28444
1,1743
1,10311
1,32499
1,5471
1,7740
1,1083
1,4800
1,3190
1,1505
1,9226
1,8650
1,9077
1,473
1,7528
1,23088
1,3834
1,3531
1,7394
1,2930
1,4280
1,2082
1,495
1,4069
1,1463
1,15813
1,4633
1,1580
1,1062
1,4203
1,2857
1,31424
1,359
1,4600
1,1609
1,5701
1,10549
1,4703
1,8484
1,383
1,668
1,222
1,2384
1,4384
1,4080
1,2040
1,8366
1,12112
1,15205
1,3888
1,11202
1,2267
1,5865
1,4726
1,7051
1,21168
1,10400
1,1601
1,565
1,10893
1,6514
1,10409
1,7380
1,5652
1,10382
1,1391
1,47728
1,10947
1,10557
1,20365
1,182
1,1665
1,2310
1,5949
1,21055
1,13876
1,4916
1,12960
1,13066
1,8031
1,3021
1,29162
1,10938
1,1719
1,3210
1,4585
1,13577
1,7090
1,6591
1,25426
1,3146
1,14320
1,3352
1,1833
1,8576
1,1608
1,2965
1,951
1,11466
1,8700
1,165
1,15881
1,13453
1,629
1,192
1,7436
1,543
1,843
1,12642
1,1702
1,2608
1,19826
1,970
1,9255
1,692
1,16238
1,12998
1,695
1,17451
1,13860
1,6494
1,2175
1,4465
1,13160
1,22081
1,10608
1,2976
1,17361
1,6363
1,5601
1,2571
1,9479
1,3218
1,20997
1,13928
1,9727
1,1695
1,3159
1,25
1,6150
1,22145
1,8209
1,9990
1,1020
1,6238
1,8981
1,1205
1,9506
1,9685
1,2104
1,5462
1,16452
1,12057
1,8774
1,2334
1,5243
1,14894
1,22054
1,3666
1,7978
1,5399
1,6175
1,3272
1,1238
1,2766
1,7539
1,10982
1,17486
1,20976
1,3043
1,729
1,14870
1,28480
1,12915
1,12177
1,2231
1,8641
1,5349
1,1363
1,6665
1,4419
1,806
1,215
1,6260
1,4539
1,6661
1,116
1,28108
1,22810
1,6232
1,6942
1,4324
1,1352
1,8569
1,23849
1,7573
1,21162
1,1974
1,3348
1,20945
1,2463
1,2905
1,22954
1,11665
1,10966
1,45
1,1729
1,2554
1,225
1,7334
1,1086
